"NumCI","NumECI","NumPS","NumSCI","CI.1945","CI.1950","CI.1955","CI.1960","CI.1965","CI.1970","CI.1975","CI.AsiaPacific","CI.Australia","CI.GreatBritain","CI.WesternEurope","CI.English","CI.PhD","Success.CI","Unsuccess.CI","CI.Faculty19","CI.Faculty25","CI.Faculty31","CI.Faculty7","Duration0to5","Duration10to15","Duration5to10","DurationGT15","DurationLT0","DurationUnk","Astar.CI","A.CI","B.CI","C.CI","AstarTotal","ATotal","BTotal","CTotal","SEO730104","SEO730105","SEO730108","Sponsor2B","Sponsor4D","ContractValueBandA","ContractValueBandB","ContractValueBandC","ContractValueBandD","ContractValueBandUnk","GrantCat10A","GrantCat10B","GrantCat30B","GrantCat50A","GrantCatUnk","Aug","Jan","Jul","May","Nov","Oct","Sep","Fri","Mon","Sat","Thurs","Tues","Wed","Day","treino.training.Class"
2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,5,2,0,1,1,0,0,1,1,0,0,0,17,4,2,3,17,4,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,11,19,3,2,11,19,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,3,7,0,1,0,0,1,0,0,0,0,1,4,10,9,1,4,10,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,5,11,1,0,5,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
3,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,3,2,3,0,1,2,0,1,1,0,1,0,0,21,11,16,29,21,11,16,29,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,8,6,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
5,0,0,0,0,0,0,2,0,1,2,0,5,0,0,0,3,2,22,0,5,0,0,2,1,1,0,0,1,12,41,27,23,12,41,27,23,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,10,6,2,1,10,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,4,0,1,0,0,1,0,0,0,0,0,3,1,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,18,0,1,0,0,0,1,0,0,0,1,6,6,2,0,6,6,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,0,1,0,0,1,0,0,1,0,1,14,11,4,8,14,11,4,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,4,5,5,3,4,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,1,0,1,0,0,0,0,1,0,0,1,29,21,11,8,29,21,11,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,2,9,0,2,0,0,2,0,0,0,0,1,4,2,1,1,4,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,9,40,0,2,0,0,0,1,0,0,1,2,0,13,12,0,11,20,15,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,12,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4,9,0,2,0,0,0,1,0,0,1,2,0,1,0,6,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,5,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,11,17,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3,3,0,0,1,0,0,0,1,0,0,1,1,6,4,1,1,6,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,5,10,0,2,0,0,0,0,2,0,0,2,8,5,7,0,8,5,7,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,8,0,1,0,0,1,0,0,0,0,2,1,1,5,0,1,1,5,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,2,1,1,0,0,0,0,1,0,0,1,11,9,1,0,11,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12,0,1,0,0,1,0,1,0,0,1,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,2,12,19,10,2,12,19,10,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,2,0,0,0,0,1,1,0,0,1,0,3,0,0,0,1,3,16,0,3,0,0,1,1,1,0,0,2,17,31,19,12,17,31,19,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
3,2,0,0,1,0,2,0,0,0,0,0,3,0,0,1,2,7,19,0,2,0,0,0,1,0,1,1,2,13,23,7,9,13,23,7,9,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,4,0,1,0,0,0,1,0,0,0,0,7,8,0,1,7,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,3,8,0,2,0,0,2,0,0,0,0,4,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,7,0,1,0,0,1,0,0,0,0,0,8,3,0,0,8,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,6,4,0,2,0,0,1,0,1,0,0,0,17,14,11,9,17,14,11,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,4,0,2,0,0,1,0,0,1,0,2,2,8,2,0,2,8,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,9,4,2,0,9,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,2,7,19,10,3,7,19,10,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,6,6,2,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
5,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,2,12,24,0,4,0,0,2,0,1,0,1,1,0,6,39,8,0,6,39,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,3,5,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0,3,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,3,6,0,2,0,0,0,0,1,1,0,2,7,13,5,1,7,13,5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,8,1,2,0,8,1,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11,0,1,0,0,0,0,1,0,0,0,4,7,2,0,4,7,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,1,0,0,0,0,0,0,1,1,1,0,3,0,0,1,3,6,3,0,3,0,0,2,1,0,0,0,1,17,30,13,5,17,30,13,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
3,2,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,4,15,0,3,0,0,1,1,1,0,0,2,31,51,42,25,31,51,42,25,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,4,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,4,2,5,0,3,2,5,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,3,3,0,0,2,0,1,0,0,1,0,1,13,5,5,0,13,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7,16,0,1,0,0,0,0,1,0,0,1,16,17,23,4,16,17,23,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,16,18,11,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,2,2,12,0,0,0,0,1,1,0,0,0,0,0,5,4,5,0,5,4,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,12,0,1,0,0,1,0,0,0,0,1,3,9,8,0,3,9,8,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,11,10,1,7,11,10,1,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,2,0,17,24,14,0,17,24,14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,8,15,1,1,0,0,1,0,0,1,1,1,1,4,13,13,8,18,15,16,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,2,6,9,0,3,0,0,1,1,1,0,0,0,51,16,13,6,51,16,13,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,0,8,2,1,0,8,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,6,2,1,5,6,2,1,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,3,0,2,0,0,2,0,0,0,0,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,9,0,2,0,0,1,0,0,1,0,3,6,4,1,1,6,4,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,2,9,14,0,2,1,0,0,1,0,1,0,1,4,1,7,1,4,1,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,3,5,9,1,3,5,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,3,6,21,0,2,1,0,1,0,1,0,0,1,20,37,10,14,20,37,10,14,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,12,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,2,1,2,0,0,2,0,0,0,1,2,0,1,7,36,7,3,14,75,18,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,5,0,1,0,0,1,0,0,0,0,2,9,4,5,2,9,4,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,9,0,1,0,0,1,0,0,0,0,1,2,8,7,1,2,8,7,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,7,0,1,0,0,0,0,1,0,0,1,8,3,1,1,8,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,1,11,7,7,0,11,7,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,11,21,0,2,0,0,1,0,1,0,0,1,0,6,39,8,0,6,39,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8,0,1,0,0,0,1,0,0,0,0,3,12,11,1,3,12,11,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,12,0,1,0,0,1,0,0,0,0,0,3,9,8,0,3,9,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0,1,0,1,0,0,0,0,11,3,1,12,11,3,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,4,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,3,4,0,2,0,0,1,0,1,0,0,0,2,4,4,2,2,4,4,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,4,3,24,4,9,3,24,4,9,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,6,16,0,2,0,0,1,0,1,0,0,0,16,17,23,4,16,17,23,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0,2,0,1,3,7,4,3,3,7,4,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,3,0,1,0,0,0,0,1,0,0,1,10,23,4,4,10,23,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
3,1,0,0,0,1,0,1,1,0,0,0,3,0,0,0,3,12,33,0,3,0,0,1,0,1,1,0,1,74,144,57,15,74,144,57,15,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,2,3,0,2,0,0,1,0,0,0,1,2,15,28,46,14,15,28,46,14,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9,14,0,2,0,0,1,0,0,0,1,1,4,6,9,3,4,6,9,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
4,2,0,0,0,1,0,0,2,1,0,0,3,0,0,0,3,0,10,0,4,0,0,1,1,1,1,0,2,4,29,36,25,4,29,36,25,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,8,8,0,2,0,0,2,0,0,0,0,0,0,2,3,1,0,2,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,3,0,1,0,0,0,0,1,0,0,0,10,23,4,4,10,23,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,6,0,1,0,0,1,0,0,0,0,1,11,3,1,0,11,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
3,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,3,1,9,0,0,0,0,1,1,0,1,0,0,4,46,15,3,4,46,15,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,5,7,0,2,0,0,0,1,0,1,0,0,0,5,0,2,0,5,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0
